date_created,text,favorite_count,retweet_count,,,,
3/31/2015 8:15,Poder popular participar  en la supervisi¢n de la distribuci¢n de alimentos en todo el pa¡s http://www. avn.info.ve/node/293932 . @czosorio RT,7,15,,,,
3/31/2015 8:15,Poder popular participar  en la supervisi¢n de la distribuci¢n de alimentos en todo el pa¡s http://www. avn.info.ve/node/293932 . @czosorio RT,7,15,,,,
3/31/2015 8:15,Poder popular participar  en la supervisi¢n de la distribuci¢n de alimentos en todo el pa¡s http://www. avn.info.ve/node/293932 . @czosorio RT,7,15,,,,
3/31/2015 8:15,Poder popular participar  en la supervisi¢n de la distribuci¢n de alimentos en todo el pa¡s http://www. avn.info.ve/node/293932 . @czosorio RT,7,15,,,,
3/31/2015 8:15,Poder popular participar  en la supervisi¢n de la distribuci¢n de alimentos en todo el pa¡s http://www. avn.info.ve/node/293932 . @czosorio RT,7,15,,,,
3/31/2015 8:15,Poder popular participar  en la supervisi¢n de la distribuci¢n de alimentos en todo el pa¡s http://www. avn.info.ve/node/293932 . @czosorio RT,7,15,,,,
3/31/2015 8:15,Poder popular participar  en la supervisi¢n de la distribuci¢n de alimentos en todo el pa¡s http://www. avn.info.ve/node/293932 . @czosorio RT,7,15,,,,
3/31/2015 8:15,Poder popular participar  en la supervisi¢n de la distribuci¢n de alimentos en todo el pa¡s http://www. avn.info.ve/node/293932 . @czosorio RT,7,15,,,,
3/31/2015 8:15,Poder popular participar  en la supervisi¢n de la distribuci¢n de alimentos en todo el pa¡s http://www. avn.info.ve/node/293932 . @czosorio RT,7,15,,,,
3/31/2015 8:15,Poder popular participar  en la supervisi¢n de la distribuci¢n de alimentos en todo el pa¡s http://www. avn.info.ve/node/293932 . @czosorio RT,7,15,,,,
3/31/2015 14:13,". @Mercal_Sucre beneficio 3627 familias de Base de Misiones Jaguey de Luna con 33,45 Tm de alimentos pic.twitter.com/46Aws3JmlX",1,34,,,,
3/31/2015 14:13,". @Mercal_Sucre beneficio 3627 familias de Base de Misiones Jaguey de Luna con 33,45 Tm de alimentos pic.twitter.com/46Aws3JmlX",1,34,,,,
3/31/2015 14:13,". @Mercal_Sucre beneficio 3627 familias de Base de Misiones Jaguey de Luna con 33,45 Tm de alimentos pic.twitter.com/46Aws3JmlX",1,34,,,,
3/31/2015 14:13,". @Mercal_Sucre beneficio 3627 familias de Base de Misiones Jaguey de Luna con 33,45 Tm de alimentos pic.twitter.com/46Aws3JmlX",1,34,,,,
3/31/2015 14:13,". @Mercal_Sucre beneficio 3627 familias de Base de Misiones Jaguey de Luna con 33,45 Tm de alimentos pic.twitter.com/46Aws3JmlX",1,34,,,,
3/31/2015 14:13,". @Mercal_Sucre beneficio 3627 familias de Base de Misiones Jaguey de Luna con 33,45 Tm de alimentos pic.twitter.com/46Aws3JmlX",1,34,,,,
3/31/2015 14:13,". @Mercal_Sucre beneficio 3627 familias de Base de Misiones Jaguey de Luna con 33,45 Tm de alimentos pic.twitter.com/46Aws3JmlX",1,34,,,,
3/31/2015 14:13,". @Mercal_Sucre beneficio 3627 familias de Base de Misiones Jaguey de Luna con 33,45 Tm de alimentos pic.twitter.com/46Aws3JmlX",1,34,,,,
3/31/2015 14:13,". @Mercal_Sucre beneficio 3627 familias de Base de Misiones Jaguey de Luna con 33,45 Tm de alimentos pic.twitter.com/46Aws3JmlX",1,34,,,,
3/31/2015 14:13,". @Mercal_Sucre beneficio 3627 familias de Base de Misiones Jaguey de Luna con 33,45 Tm de alimentos pic.twitter.com/46Aws3JmlX",1,34,,,,
3/31/2015 14:13,". @Mercal_Sucre beneficio 3627 familias de Base de Misiones Jaguey de Luna con 33,45 Tm de alimentos pic.twitter.com/46Aws3JmlX",1,34,,,,
3/31/2015 14:13,". @Mercal_Sucre beneficio 3627 familias de Base de Misiones Jaguey de Luna con 33,45 Tm de alimentos pic.twitter.com/46Aws3JmlX",1,34,,,,
4/1/2015 0:50,"Jos‚ Vicente habl¢ sobre compras excesivas de medicinas, empresas de malet¡n y escasez http:// ow.ly/L3EVZ pic.twitter.com/IU0tDoeBxU RT",3,22,,,,
4/1/2015 0:50,"Jos‚ Vicente habl¢ sobre compras excesivas de medicinas, empresas de malet¡n y escasez http:// ow.ly/L3EVZ pic.twitter.com/IU0tDoeBxU RT",3,22,,,,
4/1/2015 0:50,"Jos‚ Vicente habl¢ sobre compras excesivas de medicinas, empresas de malet¡n y escasez http:// ow.ly/L3EVZ pic.twitter.com/IU0tDoeBxU RT",3,22,,,,
4/2/2015 5:09,"Orden de Obama contra Venezuela proh¡be donaciones de alimentos , ropa y medicinas http:// la-tabla.blogspot.com/2015/03/orden- de-obama-contra-venezuela-prohibe.html#.VRbQ_gEd0Nk.twitter ? @latablablog pic.twitter.com/Yleznyyxsm",7,51,,,,
4/2/2015 5:09,"Orden de Obama contra Venezuela proh¡be donaciones de alimentos , ropa y medicinas http:// la-tabla.blogspot.com/2015/03/orden- de-obama-contra-venezuela-prohibe.html#.VRbQ_gEd0Nk.twitter ? @latablablog pic.twitter.com/Yleznyyxsm",7,51,,,,
4/2/2015 8:22,"Socialismo Siglo XXI modelo arcaico y primitivo Maquina perfecta generar Inflaci¢n y escasez . El Comunismo visi¢n obsoleta y destructora.""",3,7,,,,
4/2/2015 8:22,"Socialismo Siglo XXI modelo arcaico y primitivo Maquina perfecta generar Inflaci¢n y escasez . El Comunismo visi¢n obsoleta y destructora.""",3,7,,,,
4/2/2015 8:22,"Socialismo Siglo XXI modelo arcaico y primitivo Maquina perfecta generar Inflaci¢n y escasez . El Comunismo visi¢n obsoleta y destructora.""",3,7,,,,
4/2/2015 12:14,@rafamoreno25 @GenPenaloza 98%de impunidad en los delitos cometidos robos asaltos asesinatos y compras de armas no de alimentos ni medicinas,0,8,,,,
4/2/2015 12:14,@rafamoreno25 @GenPenaloza 98%de impunidad en los delitos cometidos robos asaltos asesinatos y compras de armas no de alimentos ni medicinas,0,8,,,,
4/2/2015 12:14,@rafamoreno25 @GenPenaloza 98%de impunidad en los delitos cometidos robos asaltos asesinatos y compras de armas no de alimentos ni medicinas,0,8,,,,
4/2/2015 12:14,@rafamoreno25 @GenPenaloza 98%de impunidad en los delitos cometidos robos asaltos asesinatos y compras de armas no de alimentos ni medicinas,0,8,,,,
4/2/2015 12:14,@rafamoreno25 @GenPenaloza 98%de impunidad en los delitos cometidos robos asaltos asesinatos y compras de armas no de alimentos ni medicinas,0,8,,,,
4/2/2015 12:14,@rafamoreno25 @GenPenaloza 98%de impunidad en los delitos cometidos robos asaltos asesinatos y compras de armas no de alimentos ni medicinas,0,8,,,,
4/2/2015 12:14,@rafamoreno25 @GenPenaloza 98%de impunidad en los delitos cometidos robos asaltos asesinatos y compras de armas no de alimentos ni medicinas,0,8,,,,
4/2/2015 12:14,@rafamoreno25 @GenPenaloza 98%de impunidad en los delitos cometidos robos asaltos asesinatos y compras de armas no de alimentos ni medicinas,0,8,,,,
4/2/2015 12:14,@rafamoreno25 @GenPenaloza 98%de impunidad en los delitos cometidos robos asaltos asesinatos y compras de armas no de alimentos ni medicinas,0,8,,,,
4/2/2015 12:14,@rafamoreno25 @GenPenaloza 98%de impunidad en los delitos cometidos robos asaltos asesinatos y compras de armas no de alimentos ni medicinas,0,8,,,,
4/2/2015 12:14,@rafamoreno25 @GenPenaloza 98%de impunidad en los delitos cometidos robos asaltos asesinatos y compras de armas no de alimentos ni medicinas,0,8,,,,
4/2/2015 12:14,@rafamoreno25 @GenPenaloza 98%de impunidad en los delitos cometidos robos asaltos asesinatos y compras de armas no de alimentos ni medicinas,0,8,,,,
4/4/2015 12:21,"""Jornada @Pdval_Miranda1 ofrece 32MilKg Alimentos a 2Mil Pers. Ciudad Socialista Bel‚n Guarenas. @czosorio "" pic.twitter.com/PFaYxz7YYc",0,6,,,,
4/4/2015 12:21,"""Jornada @Pdval_Miranda1 ofrece 32MilKg Alimentos a 2Mil Pers. Ciudad Socialista Bel‚n Guarenas. @czosorio "" pic.twitter.com/PFaYxz7YYc",0,6,,,,
4/4/2015 12:21,"""Jornada @Pdval_Miranda1 ofrece 32MilKg Alimentos a 2Mil Pers. Ciudad Socialista Bel‚n Guarenas. @czosorio "" pic.twitter.com/PFaYxz7YYc",0,6,,,,
4/4/2015 12:21,"""Jornada @Pdval_Miranda1 ofrece 32MilKg Alimentos a 2Mil Pers. Ciudad Socialista Bel‚n Guarenas. @czosorio "" pic.twitter.com/PFaYxz7YYc",0,6,,,,
4/4/2015 12:21,"""Jornada @Pdval_Miranda1 ofrece 32MilKg Alimentos a 2Mil Pers. Ciudad Socialista Bel‚n Guarenas. @czosorio "" pic.twitter.com/PFaYxz7YYc",0,6,,,,
4/4/2015 12:21,"""Jornada @Pdval_Miranda1 ofrece 32MilKg Alimentos a 2Mil Pers. Ciudad Socialista Bel‚n Guarenas. @czosorio "" pic.twitter.com/PFaYxz7YYc",0,6,,,,
4/4/2015 12:21,"""Jornada @Pdval_Miranda1 ofrece 32MilKg Alimentos a 2Mil Pers. Ciudad Socialista Bel‚n Guarenas. @czosorio "" pic.twitter.com/PFaYxz7YYc",0,6,,,,
4/4/2015 12:21,"""Jornada @Pdval_Miranda1 ofrece 32MilKg Alimentos a 2Mil Pers. Ciudad Socialista Bel‚n Guarenas. @czosorio "" pic.twitter.com/PFaYxz7YYc",0,6,,,,
4/4/2015 12:21,"""Jornada @Pdval_Miranda1 ofrece 32MilKg Alimentos a 2Mil Pers. Ciudad Socialista Bel‚n Guarenas. @czosorio "" pic.twitter.com/PFaYxz7YYc",0,6,,,,
4/4/2015 12:21,"""Jornada @Pdval_Miranda1 ofrece 32MilKg Alimentos a 2Mil Pers. Ciudad Socialista Bel‚n Guarenas. @czosorio "" pic.twitter.com/PFaYxz7YYc",0,6,,,,
4/4/2015 12:21,"""Jornada @Pdval_Miranda1 ofrece 32MilKg Alimentos a 2Mil Pers. Ciudad Socialista Bel‚n Guarenas. @czosorio "" pic.twitter.com/PFaYxz7YYc",0,6,,,,
4/4/2015 12:21,"""Jornada @Pdval_Miranda1 ofrece 32MilKg Alimentos a 2Mil Pers. Ciudad Socialista Bel‚n Guarenas. @czosorio "" pic.twitter.com/PFaYxz7YYc",0,6,,,,
4/5/2015 15:47,En los sitios tur¡sticos donde los temporadistas vaciaron bodegas y comercios se avecina el hambre pareja.,2,9,,,,
4/5/2015 20:52,"""@ScreamAnto: COMPLETA ESCASEZ EN UN PAIS PETROLERO #MaduroEsElJudas pic.twitter.com/6DonSL9GiK "" a los que les toca ma¤ana el terminal 0 y 1.",0,6,,,,
4/5/2015 20:52,"""@ScreamAnto: COMPLETA ESCASEZ EN UN PAIS PETROLERO #MaduroEsElJudas pic.twitter.com/6DonSL9GiK "" a los que les toca ma¤ana el terminal 0 y 1.",0,6,,,,
4/5/2015 20:52,"""@ScreamAnto: COMPLETA ESCASEZ EN UN PAIS PETROLERO #MaduroEsElJudas pic.twitter.com/6DonSL9GiK "" a los que les toca ma¤ana el terminal 0 y 1.",0,6,,,,
4/6/2015 11:13,". @Mercal_Sucre realiz¢ distribuci¢n en Base Misiones San Fernando beneficiando a 856 Flias. con 24,52Tm d alimentos pic.twitter.com/2PibYAKL8B",1,26,,,,
4/6/2015 11:13,". @Mercal_Sucre realiz¢ distribuci¢n en Base Misiones San Fernando beneficiando a 856 Flias. con 24,52Tm d alimentos pic.twitter.com/2PibYAKL8B",1,26,,,,
4/6/2015 11:13,". @Mercal_Sucre realiz¢ distribuci¢n en Base Misiones San Fernando beneficiando a 856 Flias. con 24,52Tm d alimentos pic.twitter.com/2PibYAKL8B",1,26,,,,
4/6/2015 11:13,". @Mercal_Sucre realiz¢ distribuci¢n en Base Misiones San Fernando beneficiando a 856 Flias. con 24,52Tm d alimentos pic.twitter.com/2PibYAKL8B",1,26,,,,
4/6/2015 11:13,". @Mercal_Sucre realiz¢ distribuci¢n en Base Misiones San Fernando beneficiando a 856 Flias. con 24,52Tm d alimentos pic.twitter.com/2PibYAKL8B",1,26,,,,
4/6/2015 11:13,". @Mercal_Sucre realiz¢ distribuci¢n en Base Misiones San Fernando beneficiando a 856 Flias. con 24,52Tm d alimentos pic.twitter.com/2PibYAKL8B",1,26,,,,
4/6/2015 11:13,". @Mercal_Sucre realiz¢ distribuci¢n en Base Misiones San Fernando beneficiando a 856 Flias. con 24,52Tm d alimentos pic.twitter.com/2PibYAKL8B",1,26,,,,
4/6/2015 11:13,". @Mercal_Sucre realiz¢ distribuci¢n en Base Misiones San Fernando beneficiando a 856 Flias. con 24,52Tm d alimentos pic.twitter.com/2PibYAKL8B",1,26,,,,
4/6/2015 11:13,". @Mercal_Sucre realiz¢ distribuci¢n en Base Misiones San Fernando beneficiando a 856 Flias. con 24,52Tm d alimentos pic.twitter.com/2PibYAKL8B",1,26,,,,
4/6/2015 11:13,". @Mercal_Sucre realiz¢ distribuci¢n en Base Misiones San Fernando beneficiando a 856 Flias. con 24,52Tm d alimentos pic.twitter.com/2PibYAKL8B",1,26,,,,
4/6/2015 11:13,". @Mercal_Sucre realiz¢ distribuci¢n en Base Misiones San Fernando beneficiando a 856 Flias. con 24,52Tm d alimentos pic.twitter.com/2PibYAKL8B",1,26,,,,
4/6/2015 11:13,". @Mercal_Sucre realiz¢ distribuci¢n en Base Misiones San Fernando beneficiando a 856 Flias. con 24,52Tm d alimentos pic.twitter.com/2PibYAKL8B",1,26,,,,
4/6/2015 17:36,Movilnet report¢ escasez de equipos en 2014 esto administradores si son alegres deberian distituirlos @ForoCandanga @NicolasMaduro,0,7,,,,
4/6/2015 17:36,Movilnet report¢ escasez de equipos en 2014 esto administradores si son alegres deberian distituirlos @ForoCandanga @NicolasMaduro,0,7,,,,
4/6/2015 17:36,Movilnet report¢ escasez de equipos en 2014 esto administradores si son alegres deberian distituirlos @ForoCandanga @NicolasMaduro,0,7,,,,
4/7/2015 6:53,"El deterioro de la infraestructura, la escasez de medicamentos y la falta de especialistas en el  rea de salud es responsable de muertes!",1,12,,,,
4/7/2015 6:53,"El deterioro de la infraestructura, la escasez de medicamentos y la falta de especialistas en el  rea de salud es responsable de muertes!",1,12,,,,
4/7/2015 6:53,"El deterioro de la infraestructura, la escasez de medicamentos y la falta de especialistas en el  rea de salud es responsable de muertes!",1,12,,,,
4/7/2015 9:46,#LoDijo @jorgeroig : hoy pr cticamente se ha convertido en una profesi¢n la reventa de productos por la escasez .,0,13,,,,
4/7/2015 9:46,#LoDijo @jorgeroig : hoy pr cticamente se ha convertido en una profesi¢n la reventa de productos por la escasez .,0,13,,,,
4/7/2015 9:46,#LoDijo @jorgeroig : hoy pr cticamente se ha convertido en una profesi¢n la reventa de productos por la escasez .,0,13,,,,
4/7/2015 9:53,"Hoy 7 de abril se conmemora el ""D¡a Mundial de la Salud"" teniendo como tema en 2015 La Inocuidad de los alimentos . pic.twitter.com/Ovcv4YX2aK",8,44,,,,
4/7/2015 9:53,"Hoy 7 de abril se conmemora el ""D¡a Mundial de la Salud"" teniendo como tema en 2015 La Inocuidad de los alimentos . pic.twitter.com/Ovcv4YX2aK",8,44,,,,
4/7/2015 9:53,"Hoy 7 de abril se conmemora el ""D¡a Mundial de la Salud"" teniendo como tema en 2015 La Inocuidad de los alimentos . pic.twitter.com/Ovcv4YX2aK",8,44,,,,
4/7/2015 9:53,"Hoy 7 de abril se conmemora el ""D¡a Mundial de la Salud"" teniendo como tema en 2015 La Inocuidad de los alimentos . pic.twitter.com/Ovcv4YX2aK",8,44,,,,
4/7/2015 9:53,"Hoy 7 de abril se conmemora el ""D¡a Mundial de la Salud"" teniendo como tema en 2015 La Inocuidad de los alimentos . pic.twitter.com/Ovcv4YX2aK",8,44,,,,
4/7/2015 9:53,"Hoy 7 de abril se conmemora el ""D¡a Mundial de la Salud"" teniendo como tema en 2015 La Inocuidad de los alimentos . pic.twitter.com/Ovcv4YX2aK",8,44,,,,
4/7/2015 9:53,"Hoy 7 de abril se conmemora el ""D¡a Mundial de la Salud"" teniendo como tema en 2015 La Inocuidad de los alimentos . pic.twitter.com/Ovcv4YX2aK",8,44,,,,
4/7/2015 9:53,"Hoy 7 de abril se conmemora el ""D¡a Mundial de la Salud"" teniendo como tema en 2015 La Inocuidad de los alimentos . pic.twitter.com/Ovcv4YX2aK",8,44,,,,
4/7/2015 9:53,"Hoy 7 de abril se conmemora el ""D¡a Mundial de la Salud"" teniendo como tema en 2015 La Inocuidad de los alimentos . pic.twitter.com/Ovcv4YX2aK",8,44,,,,
4/7/2015 9:53,"Hoy 7 de abril se conmemora el ""D¡a Mundial de la Salud"" teniendo como tema en 2015 La Inocuidad de los alimentos . pic.twitter.com/Ovcv4YX2aK",8,44,,,,
4/7/2015 9:53,"Hoy 7 de abril se conmemora el ""D¡a Mundial de la Salud"" teniendo como tema en 2015 La Inocuidad de los alimentos . pic.twitter.com/Ovcv4YX2aK",8,44,,,,
4/7/2015 9:53,"Hoy 7 de abril se conmemora el ""D¡a Mundial de la Salud"" teniendo como tema en 2015 La Inocuidad de los alimentos . pic.twitter.com/Ovcv4YX2aK",8,44,,,,
4/7/2015 17:25,La la inflaci¢n mas alta del mundo con la mayor escasez vivida en la historia de Vnzla y estos se van a gastar dolares a Panam !,2,6,,,,
4/7/2015 17:25,La la inflaci¢n mas alta del mundo con la mayor escasez vivida en la historia de Vnzla y estos se van a gastar dolares a Panam !,2,6,,,,
4/7/2015 17:25,La la inflaci¢n mas alta del mundo con la mayor escasez vivida en la historia de Vnzla y estos se van a gastar dolares a Panam !,2,6,,,,
4/8/2015 9:52,"­LO QUE VIENE ES FEO! Escasez actual ?no es nada? para lo que puede venir, afirman experto? http:// goo.gl/TWRG1h pic.twitter.com/EvYatq6y1R """,1,11,,,,
4/8/2015 9:52,"­LO QUE VIENE ES FEO! Escasez actual ?no es nada? para lo que puede venir, afirman experto? http:// goo.gl/TWRG1h pic.twitter.com/EvYatq6y1R """,1,11,,,,
4/8/2015 9:52,"­LO QUE VIENE ES FEO! Escasez actual ?no es nada? para lo que puede venir, afirman experto? http:// goo.gl/TWRG1h pic.twitter.com/EvYatq6y1R """,1,11,,,,
4/8/2015 9:52,"­LO QUE VIENE ES FEO! Escasez actual ?no es nada? para lo que puede venir, afirman experto? http:// goo.gl/TWRG1h pic.twitter.com/EvYatq6y1R """,1,11,,,,
4/8/2015 20:59,GNB ZULIA retiene casi 100 toneladas de alimentos regulados en el Puente Sobre el Lago http:// noticiaaldia.com/2015/04/gnb-re tiene-casi-100-toneladas-de-alimentos-regulados-en-el-puente-sobre-el-lago/ ?,1,12,,,,
4/8/2015 20:59,GNB ZULIA retiene casi 100 toneladas de alimentos regulados en el Puente Sobre el Lago http:// noticiaaldia.com/2015/04/gnb-re tiene-casi-100-toneladas-de-alimentos-regulados-en-el-puente-sobre-el-lago/ ?,1,12,,,,
4/8/2015 20:59,GNB ZULIA retiene casi 100 toneladas de alimentos regulados en el Puente Sobre el Lago http:// noticiaaldia.com/2015/04/gnb-re tiene-casi-100-toneladas-de-alimentos-regulados-en-el-puente-sobre-el-lago/ ?,1,12,,,,
4/8/2015 20:59,GNB ZULIA retiene casi 100 toneladas de alimentos regulados en el Puente Sobre el Lago http:// noticiaaldia.com/2015/04/gnb-re tiene-casi-100-toneladas-de-alimentos-regulados-en-el-puente-sobre-el-lago/ ?,1,12,,,,
4/8/2015 20:59,GNB ZULIA retiene casi 100 toneladas de alimentos regulados en el Puente Sobre el Lago http:// noticiaaldia.com/2015/04/gnb-re tiene-casi-100-toneladas-de-alimentos-regulados-en-el-puente-sobre-el-lago/ ?,1,12,,,,
4/8/2015 20:59,GNB ZULIA retiene casi 100 toneladas de alimentos regulados en el Puente Sobre el Lago http:// noticiaaldia.com/2015/04/gnb-re tiene-casi-100-toneladas-de-alimentos-regulados-en-el-puente-sobre-el-lago/ ?,1,12,,,,
4/8/2015 20:59,GNB ZULIA retiene casi 100 toneladas de alimentos regulados en el Puente Sobre el Lago http:// noticiaaldia.com/2015/04/gnb-re tiene-casi-100-toneladas-de-alimentos-regulados-en-el-puente-sobre-el-lago/ ?,1,12,,,,
4/8/2015 20:59,GNB ZULIA retiene casi 100 toneladas de alimentos regulados en el Puente Sobre el Lago http:// noticiaaldia.com/2015/04/gnb-re tiene-casi-100-toneladas-de-alimentos-regulados-en-el-puente-sobre-el-lago/ ?,1,12,,,,
4/8/2015 20:59,GNB ZULIA retiene casi 100 toneladas de alimentos regulados en el Puente Sobre el Lago http:// noticiaaldia.com/2015/04/gnb-re tiene-casi-100-toneladas-de-alimentos-regulados-en-el-puente-sobre-el-lago/ ?,1,12,,,,
4/8/2015 20:59,GNB ZULIA retiene casi 100 toneladas de alimentos regulados en el Puente Sobre el Lago http:// noticiaaldia.com/2015/04/gnb-re tiene-casi-100-toneladas-de-alimentos-regulados-en-el-puente-sobre-el-lago/ ?,1,12,,,,
4/8/2015 20:59,GNB ZULIA retiene casi 100 toneladas de alimentos regulados en el Puente Sobre el Lago http:// noticiaaldia.com/2015/04/gnb-re tiene-casi-100-toneladas-de-alimentos-regulados-en-el-puente-sobre-el-lago/ ?,1,12,,,,
4/8/2015 20:59,GNB ZULIA retiene casi 100 toneladas de alimentos regulados en el Puente Sobre el Lago http:// noticiaaldia.com/2015/04/gnb-re tiene-casi-100-toneladas-de-alimentos-regulados-en-el-puente-sobre-el-lago/ ?,1,12,,,,
4/9/2015 19:06,"Pdte @NicolasMaduro : Nuestros pueblos han vivido el esclavismo y lo £nico que ha dejado es hambre , lleg¢ la hora del socialismo.",4,6,,,,
4/10/2015 7:33,8 alimentos que dan vida a tu coraz¢n http:// buff.ly/1OUapXr pic.twitter.com/JRYGDskHbc,0,23,,,,
4/10/2015 7:33,11 alimentos que te dar n saciedad http:// ow.ly/LfEZ9 pic.twitter.com/xvUzeErCv2,1,23,,,,
4/10/2015 7:33,8 alimentos que dan vida a tu coraz¢n http:// buff.ly/1OUapXr pic.twitter.com/JRYGDskHbc,0,23,,,,
4/10/2015 7:33,11 alimentos que te dar n saciedad http:// ow.ly/LfEZ9 pic.twitter.com/xvUzeErCv2,1,23,,,,
4/10/2015 7:33,8 alimentos que dan vida a tu coraz¢n http:// buff.ly/1OUapXr pic.twitter.com/JRYGDskHbc,0,23,,,,
4/10/2015 7:33,11 alimentos que te dar n saciedad http:// ow.ly/LfEZ9 pic.twitter.com/xvUzeErCv2,1,23,,,,
4/10/2015 7:33,8 alimentos que dan vida a tu coraz¢n http:// buff.ly/1OUapXr pic.twitter.com/JRYGDskHbc,0,23,,,,
4/10/2015 7:33,11 alimentos que te dar n saciedad http:// ow.ly/LfEZ9 pic.twitter.com/xvUzeErCv2,1,23,,,,
4/10/2015 7:33,8 alimentos que dan vida a tu coraz¢n http:// buff.ly/1OUapXr pic.twitter.com/JRYGDskHbc,0,23,,,,
4/10/2015 7:33,11 alimentos que te dar n saciedad http:// ow.ly/LfEZ9 pic.twitter.com/xvUzeErCv2,1,23,,,,
4/10/2015 7:33,8 alimentos que dan vida a tu coraz¢n http:// buff.ly/1OUapXr pic.twitter.com/JRYGDskHbc,0,23,,,,
4/10/2015 7:33,11 alimentos que te dar n saciedad http:// ow.ly/LfEZ9 pic.twitter.com/xvUzeErCv2,1,23,,,,
4/10/2015 7:33,8 alimentos que dan vida a tu coraz¢n http:// buff.ly/1OUapXr pic.twitter.com/JRYGDskHbc,0,23,,,,
4/10/2015 7:33,11 alimentos que te dar n saciedad http:// ow.ly/LfEZ9 pic.twitter.com/xvUzeErCv2,1,23,,,,
4/10/2015 7:33,8 alimentos que dan vida a tu coraz¢n http:// buff.ly/1OUapXr pic.twitter.com/JRYGDskHbc,0,23,,,,
4/10/2015 7:33,11 alimentos que te dar n saciedad http:// ow.ly/LfEZ9 pic.twitter.com/xvUzeErCv2,1,23,,,,
4/10/2015 7:33,8 alimentos que dan vida a tu coraz¢n http:// buff.ly/1OUapXr pic.twitter.com/JRYGDskHbc,0,23,,,,
4/10/2015 7:33,11 alimentos que te dar n saciedad http:// ow.ly/LfEZ9 pic.twitter.com/xvUzeErCv2,1,23,,,,
4/10/2015 7:33,8 alimentos que dan vida a tu coraz¢n http:// buff.ly/1OUapXr pic.twitter.com/JRYGDskHbc,0,23,,,,
4/10/2015 7:33,11 alimentos que te dar n saciedad http:// ow.ly/LfEZ9 pic.twitter.com/xvUzeErCv2,1,23,,,,
4/10/2015 7:33,8 alimentos que dan vida a tu coraz¢n http:// buff.ly/1OUapXr pic.twitter.com/JRYGDskHbc,0,23,,,,
4/10/2015 7:33,11 alimentos que te dar n saciedad http:// ow.ly/LfEZ9 pic.twitter.com/xvUzeErCv2,1,23,,,,
4/10/2015 7:33,8 alimentos que dan vida a tu coraz¢n http:// buff.ly/1OUapXr pic.twitter.com/JRYGDskHbc,0,23,,,,
4/10/2015 7:33,11 alimentos que te dar n saciedad http:// ow.ly/LfEZ9 pic.twitter.com/xvUzeErCv2,1,23,,,,
4/10/2015 14:06,"Inseguridad, escasez ,inflaci¢n,colas,devaluaci¢n,falta de medicinas, ahora #Cadivazo y lo que falta si seguimos dejando que este gob nos joda",9,33,,,,
4/10/2015 14:06,"Inseguridad, escasez ,inflaci¢n,colas,devaluaci¢n,falta de medicinas, ahora #Cadivazo y lo que falta si seguimos dejando que este gob nos joda",9,33,,,,
4/10/2015 14:06,"Inseguridad, escasez ,inflaci¢n,colas,devaluaci¢n,falta de medicinas, ahora #Cadivazo y lo que falta si seguimos dejando que este gob nos joda",9,33,,,,
4/10/2015 15:15,"Los dollares que te niegan para viajar son los mismos q niegan a la industria medica, alimentos y a las empresas q necesitan producir",1,21,,,,
4/10/2015 15:15,"Los dollares que te niegan para viajar son los mismos q niegan a la industria medica, alimentos y a las empresas q necesitan producir",1,21,,,,
4/10/2015 15:15,"Los dollares que te niegan para viajar son los mismos q niegan a la industria medica, alimentos y a las empresas q necesitan producir",1,21,,,,
4/10/2015 15:15,"Los dollares que te niegan para viajar son los mismos q niegan a la industria medica, alimentos y a las empresas q necesitan producir",1,21,,,,
4/10/2015 15:15,"Los dollares que te niegan para viajar son los mismos q niegan a la industria medica, alimentos y a las empresas q necesitan producir",1,21,,,,
4/10/2015 15:15,"Los dollares que te niegan para viajar son los mismos q niegan a la industria medica, alimentos y a las empresas q necesitan producir",1,21,,,,
4/10/2015 15:15,"Los dollares que te niegan para viajar son los mismos q niegan a la industria medica, alimentos y a las empresas q necesitan producir",1,21,,,,
4/10/2015 15:15,"Los dollares que te niegan para viajar son los mismos q niegan a la industria medica, alimentos y a las empresas q necesitan producir",1,21,,,,
4/10/2015 15:15,"Los dollares que te niegan para viajar son los mismos q niegan a la industria medica, alimentos y a las empresas q necesitan producir",1,21,,,,
4/10/2015 15:15,"Los dollares que te niegan para viajar son los mismos q niegan a la industria medica, alimentos y a las empresas q necesitan producir",1,21,,,,
4/10/2015 15:15,"Los dollares que te niegan para viajar son los mismos q niegan a la industria medica, alimentos y a las empresas q necesitan producir",1,21,,,,
4/10/2015 15:15,"Los dollares que te niegan para viajar son los mismos q niegan a la industria medica, alimentos y a las empresas q necesitan producir",1,21,,,,
4/11/2015 9:11,"La escasez saca a la carne del men£ de restaurantes - http:// goo.gl/hTvAYA | pic.twitter.com/rkvqFhrDZL .""",1,8,,,,
4/11/2015 9:11,"La escasez saca a la carne del men£ de restaurantes - http:// goo.gl/hTvAYA | pic.twitter.com/rkvqFhrDZL .""",1,8,,,,
4/11/2015 9:11,"La escasez saca a la carne del men£ de restaurantes - http:// goo.gl/hTvAYA | pic.twitter.com/rkvqFhrDZL .""",1,8,,,,
4/11/2015 14:28,En contacto con la gente de El Valle. El pueblo quiere un cambio. La escasez y el costo de la vida pasan factura pic.twitter.com/7EA5QN5aEo,41,163,,,,
